entradas,saidas
-1.62764,-0.925725
0.035723,0.0357078
1.66771,0.931248
-0.255693,-0.250263
-1.02009,-0.769903
-1.07723,-0.792171
-1.02308,-0.77112
-1.91928,-0.957858
-1.54775,-0.913414
-0.168473,-0.166897
1.29477,0.860371
0.295516,0.287204
0.605407,0.540886
1.6553,0.929582
-0.582387,-0.524398
0.968372,0.747988
-0.608633,-0.543164
0.1401,0.13919
1.80973,0.947805
-1.29217,-0.859693
0.741081,0.629798
-1.05451,-0.783555
-0.0890676,-0.0888329
-0.497741,-0.460338
-1.82648,-0.949481
-1.54251,-0.912541
-1.64612,-0.928324
1.61937,0.924533
-0.940964,-0.735665
1.26179,0.851556
-0.729904,-0.623007
0.0919593,0.091701
-0.683194,-0.593592
-1.2133,-0.837667
1.25188,0.848811
1.74636,0.94096
-0.243078,-0.238401
-0.652841,-0.573579
-1.22676,-0.841637
1.70221,0.935685
-1.11521,-0.805896
-0.914283,-0.723182
1.82539,0.949373
1.92347,0.958202
0.953393,0.741315
1.52297,0.909214
-1.77656,-0.944324
-0.0429408,-0.0429144
-0.570009,-0.515366
1.08759,0.795998
1.97122,0.961937
-0.469274,-0.437613
0.5277,0.483621
0.868106,0.70041
-0.396777,-0.377188
-0.921969,-0.726827
1.08326,0.794405
-0.244846,-0.240067
-0.144767,-0.143764
-0.266796,-0.260641
0.968476,0.748034
1.28854,0.858743
-0.432608,-0.407498
-0.860741,-0.696639
0.61018,0.544254
1.71728,0.937535
-0.973481,-0.75023
1.76195,0.94272
-1.70317,-0.935804
0.633008,0.56012
0.60221,0.538621
-0.370328,-0.354278
0.235762,0.231489
-1.77729,-0.944403
-0.702773,-0.606125
-1.28346,-0.857403
-1.51894,-0.908512
-0.676914,-0.589509
-1.49453,-0.904155
-1.70241,-0.93571
1.86639,0.953265
1.4846,0.902327
-0.253335,-0.248052
-1.87634,-0.954165
-1.23676,-0.844529
-0.141171,-0.140241
0.149404,0.148303
1.49879,0.90493
-0.171208,-0.169554
-0.537512,-0.491102
-0.830746,-0.680876
-0.232592,-0.228486
1.3871,0.882532
1.60615,0.92259
-1.66578,-0.930992
0.0990668,0.0987439
-1.51449,-0.907732
1.33976,0.871615
0.790193,0.658518
0.698019,0.603109
-0.845662,-0.688796
-0.737611,-0.6277
1.7611,0.942625
-1.08416,-0.794736
1.61227,0.923495
-1.03738,-0.776851
-0.357719,-0.343204
-1.51208,-0.907308
1.16259,0.821884
0.932128,0.731584
-1.77891,-0.944578
-0.106469,-0.106069
-1.44483,-0.894667
0.759268,0.640646
-0.126846,-0.12617
1.88531,0.954962
-1.6453,-0.92821
1.70712,0.936294
-1.66432,-0.930796
-1.31289,-0.865006
-1.58672,-0.919645
-1.09912,-0.800183
-1.37027,-0.878755
-1.10744,-0.803155
-0.0642153,-0.0641271
1.50165,0.905446
-0.700802,-0.604877
-1.42962,-0.891589
1.55047,0.913863
-0.486579,-0.451497
-0.38238,-0.364773
-1.5875,-0.919766
0.655735,0.575518
-0.733446,-0.625169
-0.425348,-0.401426
1.29377,0.860111
-0.22489,-0.221173
0.472357,0.440102
1.07674,0.791989
-1.53064,-0.910535
0.18634,0.184213
0.272309,0.265772
-1.9584,-0.960968
-0.795252,-0.661374
1.01743,0.768818
-0.336076,-0.32397
-1.13382,-0.812321
-1.72464,-0.938419
0.213104,0.209936
-0.10021,-0.0998756
-1.12752,-0.81017
-1.7778,-0.944458
-1.53391,-0.911091
-1.72818,-0.938841
1.40927,0.887339
0.849962,0.69105
-0.528331,-0.484104
1.45189,0.896067
-0.270631,-0.264212
-1.33284,-0.869943
0.63065,0.5585
0.140723,0.139802
-0.244947,-0.240163
-0.864988,-0.698819
0.983816,0.754713
-0.191883,-0.189562
-0.211355,-0.208263
0.733367,0.625121
0.877473,0.705151
0.436963,0.411124
0.967586,0.747642
1.15955,0.820893
0.977519,0.75199
-1.59034,-0.920202
0.532002,0.48691
0.622826,0.553092
0.355396,0.341153
0.363494,0.348288
-0.379339,-0.362134
-0.35547,-0.341218
1.9343,0.959079
0.823415,0.676925
-0.462132,-0.431821
-1.75135,-0.941529
1.76304,0.942842
0.205871,0.203011
0.480319,0.446499
-1.80455,-0.947275
1.47218,0.899992
-1.40057,-0.885474
1.20115,0.834006
-0.620791,-0.551679
-0.930767,-0.730951
0.599062,0.536381
-0.30908,-0.2996
1.90328,0.956517
-0.929241,-0.73024
-1.64659,-0.928389
-1.65159,-0.929076
0.761548,0.641988
-0.4343,-0.408909
-0.131031,-0.130286
-0.832353,-0.681738
0.98992,0.757328
0.0712278,0.0711075
-1.97078,-0.961904
1.98582,0.963012
1.26683,0.852937
0.407106,0.386013
1.73437,0.93957
0.545109,0.496846
1.30876,0.863962
-1.99902,-0.963958
1.2543,0.849484
-1.14693,-0.816734
-1.99334,-0.963554
-0.0186358,-0.0186337
-1.35713,-0.875726
0.419306,0.396346
0.802894,0.665651
0.89195,0.712356
0.615419,0.54793
1.48775,0.90291
1.13558,0.81292
0.663081,0.58041
-1.36815,-0.87827
-1.20334,-0.834671
1.19916,0.833399
-1.55384,-0.914416
-0.679771,-0.591371
0.275158,0.268417
-0.230164,-0.226184
-1.89296,-0.955631
0.942409,0.736327
1.30058,0.861873
-1.50933,-0.90682
0.578315,0.521439
-1.3068,-0.863463
1.00608,0.764138
0.98833,0.75665
-1.79556,-0.946344
0.864562,0.698601
-0.95382,-0.741508
1.71199,0.936891
-1.67304,-0.931953
1.95701,0.960861
-1.15883,-0.820659
-0.290725,-0.282802
1.56684,0.916522
0.517913,0.476087
-1.8083,-0.947659
-1.29894,-0.86145
0.899031,0.715826
-1.80116,-0.946926
1.4209,0.889787
-0.912367,-0.722267
0.76211,0.642318
-1.91993,-0.957912
-1.84346,-0.951127
-0.718922,-0.616241
-0.927955,-0.729639
-0.332425,-0.320698
-1.63279,-0.926458
1.92406,0.95825
1.33497,0.87046
0.275426,0.268667
-0.801561,-0.664908
-1.83268,-0.950087
0.36814,0.352363
0.261263,0.255476
0.70837,0.609654
1.10392,0.801904
1.88783,0.955183
-1.91968,-0.957891
1.6232,0.925088
-0.671868,-0.586208
1.14233,0.815198
-1.30577,-0.8632
1.26977,0.853735
0.489471,0.453796
-1.04947,-0.7816
-1.07662,-0.791942
0.851122,0.691655
-0.523875,-0.480685
-1.49409,-0.904074
-1.18737,-0.829762
